id,salary
4,0.000000
6,0.000000
11,1.000000
15,1.000000
21,0.000000
22,0.000000
34,1.000000
38,0.000000
41,1.000000
42,1.000000
45,1.000000
55,1.000000
63,0.000000
67,1.000000
71,1.000000
78,1.000000
80,1.000000
87,1.000000
96,1.000000
98,1.000000
103,0.000000
106,1.000000
107,1.000000
112,1.000000
116,1.000000
118,0.000000
119,1.000000
126,1.000000
129,1.000000
134,1.000000
145,0.000000
147,1.000000
148,1.000000
150,1.000000
155,1.000000
162,1.000000
171,1.000000
175,1.000000
179,1.000000
180,1.000000
185,1.000000
187,1.000000
191,1.000000
194,1.000000
196,1.000000
197,1.000000
198,0.000000
201,1.000000
204,1.000000
205,1.000000
214,1.000000
215,1.000000
220,1.000000
227,1.000000
230,0.000000
232,1.000000
235,1.000000
238,0.000000
244,1.000000
247,1.000000
259,1.000000
260,1.000000
265,1.000000
268,0.000000
273,1.000000
278,1.000000
290,1.000000
294,0.000000
297,0.000000
309,1.000000
310,1.000000
311,1.000000
318,1.000000
320,1.000000
324,1.000000
326,1.000000
328,1.000000
331,0.000000
342,0.000000
345,1.000000
351,1.000000
353,1.000000
355,1.000000
357,1.000000
359,1.000000
371,0.000000
381,1.000000
411,1.000000
416,1.000000
423,1.000000
424,1.000000
427,0.000000
430,1.000000
445,1.000000
451,1.000000
462,1.000000
474,1.000000
479,1.000000
484,1.000000
497,1.000000
503,1.000000
505,1.000000
508,1.000000
511,1.000000
520,1.000000
531,1.000000
541,1.000000
547,1.000000
548,1.000000
556,1.000000
559,1.000000
566,1.000000
576,1.000000
577,1.000000
581,1.000000
582,1.000000
584,0.000000
593,0.000000
594,1.000000
596,0.000000
607,1.000000
608,0.000000
611,1.000000
614,1.000000
616,1.000000
618,1.000000
627,1.000000
628,1.000000
633,0.000000
635,1.000000
646,0.000000
648,1.000000
649,0.000000
653,1.000000
654,1.000000
656,1.000000
658,1.000000
662,1.000000
673,1.000000
679,1.000000
684,1.000000
687,0.000000
694,1.000000
698,1.000000
703,0.000000
706,1.000000
710,1.000000
711,1.000000
712,1.000000
715,1.000000
717,0.000000
720,1.000000
722,1.000000
725,1.000000
728,1.000000
740,1.000000
741,1.000000
746,1.000000
749,1.000000
750,1.000000
756,0.000000
762,1.000000
766,1.000000
774,1.000000
777,1.000000
778,1.000000
780,0.000000
783,1.000000
784,1.000000
798,1.000000
799,1.000000
809,1.000000
812,1.000000
815,1.000000
827,0.000000
829,1.000000
838,0.000000
841,1.000000
844,1.000000
853,1.000000
855,1.000000
860,0.000000
867,1.000000
872,1.000000
874,1.000000
878,1.000000
879,1.000000
881,1.000000
882,1.000000
886,1.000000
888,1.000000
897,1.000000
903,0.000000
905,1.000000
908,1.000000
910,0.000000
917,1.000000
919,0.000000
928,1.000000
935,1.000000
942,0.000000
945,1.000000
953,1.000000
955,1.000000
974,1.000000
978,1.000000
982,1.000000
983,1.000000
996,0.000000
1001,1.000000
1002,0.000000
1006,1.000000
1010,1.000000
1012,1.000000
1014,1.000000
1015,1.000000
1018,1.000000
1023,1.000000
1024,0.000000
1044,0.000000
1048,0.000000
1054,1.000000
1058,0.000000
1068,1.000000
1078,1.000000
1080,0.000000
1094,1.000000
1101,1.000000
1103,0.000000
1104,0.000000
1108,1.000000
1113,1.000000
1118,1.000000
1123,1.000000
1126,0.000000
1132,1.000000
1140,1.000000
1141,1.000000
1146,0.000000
1156,0.000000
1161,1.000000
1166,1.000000
1173,1.000000
1182,1.000000
1183,1.000000
1185,0.000000
1189,0.000000
1191,0.000000
1193,1.000000
1203,1.000000
1204,1.000000
1215,1.000000
1219,0.000000
1220,0.000000
1224,1.000000
1226,1.000000
1239,1.000000
1242,0.000000
1246,1.000000
1257,1.000000
1262,1.000000
1276,1.000000
1277,1.000000
1284,1.000000
1301,1.000000
1302,0.000000
1304,1.000000
1308,0.000000
1313,1.000000
1314,1.000000
1315,0.000000
1319,1.000000
1322,0.000000
1332,1.000000
1338,0.000000
1339,1.000000
1345,1.000000
1350,0.000000
1353,1.000000
1356,0.000000
1363,1.000000
1365,0.000000
1369,1.000000
1371,1.000000
1379,1.000000
1384,1.000000
1386,1.000000
1389,1.000000
1391,0.000000
1397,1.000000
1399,1.000000
1405,1.000000
1410,0.000000
1411,1.000000
1413,1.000000
1416,0.000000
1417,0.000000
1419,1.000000
1423,0.000000
1437,1.000000
1450,1.000000
1453,1.000000
1456,1.000000
1464,1.000000
1474,0.000000
1475,1.000000
1492,0.000000
1503,1.000000
1506,1.000000
1507,1.000000
1511,1.000000
1514,1.000000
1522,0.000000
1527,0.000000
1537,0.000000
1556,1.000000
1559,1.000000
1560,1.000000
1566,1.000000
1567,1.000000
1569,1.000000
1588,1.000000
1594,1.000000
1595,1.000000
1602,1.000000
1617,0.000000
1620,1.000000
1623,1.000000
1628,1.000000
1629,1.000000
1633,1.000000
1634,1.000000
1635,0.000000
1636,1.000000
1637,1.000000
1638,0.000000
1640,1.000000
1646,0.000000
1654,1.000000
1661,1.000000
1668,0.000000
1670,0.000000
1677,1.000000
1680,1.000000
1690,0.000000
1696,1.000000
1697,1.000000
1700,1.000000
1702,1.000000
1708,1.000000
1709,1.000000
1711,1.000000
1715,0.000000
1720,1.000000
1721,1.000000
1722,0.000000
1723,0.000000
1728,1.000000
1731,1.000000
1734,1.000000
1738,0.000000
1744,1.000000
1750,1.000000
1752,1.000000
1753,1.000000
1755,1.000000
1758,1.000000
1761,1.000000
1768,1.000000
1770,1.000000
1795,1.000000
1801,0.000000
1803,0.000000
1804,1.000000
1808,1.000000
1810,0.000000
1815,0.000000
1827,1.000000
1832,1.000000
1846,1.000000
1848,1.000000
1849,1.000000
1853,1.000000
1855,1.000000
1856,1.000000
1868,1.000000
1869,1.000000
1870,1.000000
1884,1.000000
1886,0.000000
1889,1.000000
1891,0.000000
1896,1.000000
1904,1.000000
1913,1.000000
1918,1.000000
1921,1.000000
1929,1.000000
1934,1.000000
1945,1.000000
1951,1.000000
1959,0.000000
1963,0.000000
1964,0.000000
1966,1.000000
1970,1.000000
1981,1.000000
1989,0.000000
1993,0.000000
1997,1.000000
1998,1.000000
2006,1.000000
2009,1.000000
2010,1.000000
2020,0.000000
2024,1.000000
2041,1.000000
2043,1.000000
2046,1.000000
2047,1.000000
2049,1.000000
2051,0.000000
2056,1.000000
2057,0.000000
2059,1.000000
2063,1.000000
2072,1.000000
2078,1.000000
2083,1.000000
2092,0.000000
2093,0.000000
2094,1.000000
2101,1.000000
2103,1.000000
2105,1.000000
2116,0.000000
2121,1.000000
2125,1.000000
2127,0.000000
2128,1.000000
2137,1.000000
2138,0.000000
2145,1.000000
2146,1.000000
2150,1.000000
2151,1.000000
2164,0.000000
2166,1.000000
2175,1.000000
2182,1.000000
2189,1.000000
2194,1.000000
2213,0.000000
2217,1.000000
2218,1.000000
2221,1.000000
2235,1.000000
2247,1.000000
2263,1.000000
2268,1.000000
2270,1.000000
2278,1.000000
2280,1.000000
2281,0.000000
2284,1.000000
2287,1.000000
2290,1.000000
2307,1.000000
2309,1.000000
2310,1.000000
2314,0.000000
2316,1.000000
2317,1.000000
2340,1.000000
2347,1.000000
2353,1.000000
2354,0.000000
2356,1.000000
2380,1.000000
2383,1.000000
2393,1.000000
2394,1.000000
2404,1.000000
2418,1.000000
2419,1.000000
2420,0.000000
2424,1.000000
2426,0.000000
2428,1.000000
2430,0.000000
2433,0.000000
2437,1.000000
2441,1.000000
2442,1.000000
2445,1.000000
2449,1.000000
2455,1.000000
2459,0.000000
2460,1.000000
2464,1.000000
2470,1.000000
2471,0.000000
2474,1.000000
2483,1.000000
2488,1.000000
2490,1.000000
2499,1.000000
2500,1.000000
2515,1.000000
2520,1.000000
2524,1.000000
2527,0.000000
2539,0.000000
2542,0.000000
2546,0.000000
2556,1.000000
2559,1.000000
2563,1.000000
2574,1.000000
2584,1.000000
2591,1.000000
2600,1.000000
2602,1.000000
2613,0.000000
2614,0.000000
2620,0.000000
2628,1.000000
2629,0.000000
2637,1.000000
2643,1.000000
2645,1.000000
2646,0.000000
2654,0.000000
2655,1.000000
2662,1.000000
2663,1.000000
2664,1.000000
2678,0.000000
2681,1.000000
2683,1.000000
2690,1.000000
2698,1.000000
2701,1.000000
2704,1.000000
2720,1.000000
2721,1.000000
2736,1.000000
2737,0.000000
2738,1.000000
2740,1.000000
2742,1.000000
2746,1.000000
2754,0.000000
2756,0.000000
2759,0.000000
2780,1.000000
2787,1.000000
2795,1.000000
2796,1.000000
2802,1.000000
2809,1.000000
2811,0.000000
2813,1.000000
2814,1.000000
2819,1.000000
2820,1.000000
2826,1.000000
2829,1.000000
2832,1.000000
2833,1.000000
2834,0.000000
2841,1.000000
2846,1.000000
2848,0.000000
2850,1.000000
2852,1.000000
2855,1.000000
2859,1.000000
2861,0.000000
2864,1.000000
2867,0.000000
2870,1.000000
2881,0.000000
2883,1.000000
2889,1.000000
2894,1.000000
2903,1.000000
2911,1.000000
2913,1.000000
2919,0.000000
2920,0.000000
2927,1.000000
2928,0.000000
2929,1.000000
2930,1.000000
2931,0.000000
2938,0.000000
2945,1.000000
2946,1.000000
2948,0.000000
2956,1.000000
2958,1.000000
2959,0.000000
2960,1.000000
2965,0.000000
2971,0.000000
2973,0.000000
2977,0.000000
2979,0.000000
2981,1.000000
2982,0.000000
2987,1.000000
2990,1.000000
2998,1.000000
3000,1.000000
3005,0.000000
3012,0.000000
3014,1.000000
3018,1.000000
3023,1.000000
3027,1.000000
3030,1.000000
3039,1.000000
3040,1.000000
3051,1.000000
3052,1.000000
3053,1.000000
3057,1.000000
3058,0.000000
3061,1.000000
3067,1.000000
3076,1.000000
3077,1.000000
3083,1.000000
3085,1.000000
3088,1.000000
3092,1.000000
3093,1.000000
3098,0.000000
3104,1.000000
3107,0.000000
3109,1.000000
3113,1.000000
3120,0.000000
3121,1.000000
3126,0.000000
3131,1.000000
3135,0.000000
3143,0.000000
3144,0.000000
3148,1.000000
3152,1.000000
3153,0.000000
3154,1.000000
3159,0.000000
3163,1.000000
3167,1.000000
3168,0.000000
3171,1.000000
3172,0.000000
3175,0.000000
3180,1.000000
3184,1.000000
3194,1.000000
3196,1.000000
3197,1.000000
3204,1.000000
3215,0.000000
3235,1.000000
3241,1.000000
3242,1.000000
3243,0.000000
3244,1.000000
3247,1.000000
3248,1.000000
3251,0.000000
3262,1.000000
3267,1.000000
3272,0.000000
3274,1.000000
3275,1.000000
3276,1.000000
3282,1.000000
3287,1.000000
3293,1.000000
3296,0.000000
3305,1.000000
3307,1.000000
3309,0.000000
3313,1.000000
3315,0.000000
3316,1.000000
3320,1.000000
3346,1.000000
3347,1.000000
3362,0.000000
3367,1.000000
3371,1.000000
3377,1.000000
3379,1.000000
3380,1.000000
3383,0.000000
3386,0.000000
3391,1.000000
3414,1.000000
3420,1.000000
3426,1.000000
3430,1.000000
3436,0.000000
3445,1.000000
3454,0.000000
3467,1.000000
3471,1.000000
3472,1.000000
3479,1.000000
3482,1.000000
3484,1.000000
3508,1.000000
3514,0.000000
3515,1.000000
3517,1.000000
3518,1.000000
3521,1.000000
3525,0.000000
3538,1.000000
3539,1.000000
3540,0.000000
3546,1.000000
3556,1.000000
3558,1.000000
3561,1.000000
3562,1.000000
3567,1.000000
3570,1.000000
3577,1.000000
3579,1.000000
3585,0.000000
3596,1.000000
3597,1.000000
3603,0.000000
3610,1.000000
3614,0.000000
3615,1.000000
3628,1.000000
3635,1.000000
3636,1.000000
3638,1.000000
3644,0.000000
3650,0.000000
3652,1.000000
3661,1.000000
3663,1.000000
3667,1.000000
3670,0.000000
3672,1.000000
3677,1.000000
3688,1.000000
3689,1.000000
3691,1.000000
3692,1.000000
3694,1.000000
3698,1.000000
3713,1.000000
3714,1.000000
3715,0.000000
3717,1.000000
3719,0.000000
3738,1.000000
3744,1.000000
3748,1.000000
3754,1.000000
3756,1.000000
3768,1.000000
3771,1.000000
3774,1.000000
3779,1.000000
3784,1.000000
3804,0.000000
3826,0.000000
3830,1.000000
3835,0.000000
3838,1.000000
3840,1.000000
3847,0.000000
3848,1.000000
3858,1.000000
3860,1.000000
3869,1.000000
3887,1.000000
3889,1.000000
3897,1.000000
3902,1.000000
3905,0.000000
3919,1.000000
3921,1.000000
3929,1.000000
3936,0.000000
3939,1.000000
3944,1.000000
3945,1.000000
3958,0.000000
3959,1.000000
3965,1.000000
3969,1.000000
3980,1.000000
3981,1.000000
3986,1.000000
3989,1.000000
3991,1.000000
3992,0.000000
3994,0.000000
4003,0.000000
4014,1.000000
4021,1.000000
4026,1.000000
4032,0.000000
4036,0.000000
4038,1.000000
4041,1.000000
4053,1.000000
4056,1.000000
4067,1.000000
4073,1.000000
4075,0.000000
4088,1.000000
4105,1.000000
4109,0.000000
4115,1.000000
4119,0.000000
4120,1.000000
4121,1.000000
4124,1.000000
4128,1.000000
4129,0.000000
4136,0.000000
4137,1.000000
4145,1.000000
4151,1.000000
4159,1.000000
4165,1.000000
4166,1.000000
4169,1.000000
4174,0.000000
4187,0.000000
4188,1.000000
4198,0.000000
4199,1.000000
4204,0.000000
4209,0.000000
4214,1.000000
4217,1.000000
4220,0.000000
4223,1.000000
4225,1.000000
4237,0.000000
4243,0.000000
4245,1.000000
4247,1.000000
4252,1.000000
4253,1.000000
4258,1.000000
4265,1.000000
4266,1.000000
4269,1.000000
4270,1.000000
4274,1.000000
4275,1.000000
4279,1.000000
4290,0.000000
4298,1.000000
4301,1.000000
4303,0.000000
4304,0.000000
4310,1.000000
4316,1.000000
4321,0.000000
4322,1.000000
4326,1.000000
4335,0.000000
4342,1.000000
4345,0.000000
4351,1.000000
4367,1.000000
4381,1.000000
4391,1.000000
4397,1.000000
4403,1.000000
4405,1.000000
4422,1.000000
4423,1.000000
4424,1.000000
4425,1.000000
4426,0.000000
4427,1.000000
4432,0.000000
4435,1.000000
4437,1.000000
4454,1.000000
4455,1.000000
4457,1.000000
4462,1.000000
4474,1.000000
4475,1.000000
4488,1.000000
4490,1.000000
4493,1.000000
4494,1.000000
4497,1.000000
4498,1.000000
4510,1.000000
4515,1.000000
4521,1.000000
4531,1.000000
4532,1.000000
4534,0.000000
4537,1.000000
4543,1.000000
4552,1.000000
4558,0.000000
4567,0.000000
4572,1.000000
4577,1.000000
4586,1.000000
4592,1.000000
4594,1.000000
4596,1.000000
4597,1.000000
4599,0.000000
4602,1.000000
4605,1.000000
4606,1.000000
4610,1.000000
4614,1.000000
4617,1.000000
4618,0.000000
4619,1.000000
4626,1.000000
4637,1.000000
4646,1.000000
4648,1.000000
4655,0.000000
4662,1.000000
4663,0.000000
4664,1.000000
4672,1.000000
4673,0.000000
4678,1.000000
4680,0.000000
4681,0.000000
4686,1.000000
4687,1.000000
4694,1.000000
4695,0.000000
4702,1.000000
4706,1.000000
4709,1.000000
4715,1.000000
4721,0.000000
4727,1.000000
4730,1.000000
4732,1.000000
4734,1.000000
4739,1.000000
4740,1.000000
4746,1.000000
4755,1.000000
4757,1.000000
4759,1.000000
4760,1.000000
4769,1.000000
4775,1.000000
4778,1.000000
4785,1.000000
4787,1.000000
4793,1.000000
4795,0.000000
4800,1.000000
4803,0.000000
4806,0.000000
4808,0.000000
4809,1.000000
4812,1.000000
4813,1.000000
4815,1.000000
4820,1.000000
4824,1.000000
4825,0.000000
4852,0.000000
4855,1.000000
4857,1.000000
4863,1.000000
4864,1.000000
4866,1.000000
4867,0.000000
4871,1.000000
4875,1.000000
4881,1.000000
4886,0.000000
4890,0.000000
4897,0.000000
4905,1.000000
4910,0.000000
4914,1.000000
4916,1.000000
4919,1.000000
4922,1.000000
4937,1.000000
4938,1.000000
4941,0.000000
4943,1.000000
4944,1.000000
4952,1.000000
4953,1.000000
4958,1.000000
4965,1.000000
4974,0.000000
4979,1.000000
4980,1.000000
4996,1.000000
4998,1.000000
5004,1.000000
5007,1.000000
5012,1.000000
5014,1.000000
5017,1.000000
5024,1.000000
5035,0.000000
5040,0.000000
5046,0.000000
5047,0.000000
5053,1.000000
5060,1.000000
5063,0.000000
5075,1.000000
5079,0.000000
5081,1.000000
5089,1.000000
5092,1.000000
5095,1.000000
5099,1.000000
5100,0.000000
5102,0.000000
5103,1.000000
5107,1.000000
5111,1.000000
5120,0.000000
5123,1.000000
5125,1.000000
5130,1.000000
5132,1.000000
5137,1.000000
5138,1.000000
5140,1.000000
5146,1.000000
5153,0.000000
5157,1.000000
5161,1.000000
5165,1.000000
5166,1.000000
5167,1.000000
5176,1.000000
5182,0.000000
5183,1.000000
5186,1.000000
5192,0.000000
5194,1.000000
5198,0.000000
5199,1.000000
5202,0.000000
5203,1.000000
5208,0.000000
5209,1.000000
5215,1.000000
5224,1.000000
5234,1.000000
5239,1.000000
5248,1.000000
5252,1.000000
5254,1.000000
5265,1.000000
5267,1.000000
5269,1.000000
5272,1.000000
5274,1.000000
5277,0.000000
5280,1.000000
5284,1.000000
5286,0.000000
5313,1.000000
5322,1.000000
5330,0.000000
5331,0.000000
